rental_year,rental_month,film_id,title,category_id,category_name,total_rentals,total_revenue,avg_rental_duration,replacement_cost,actor_count,rental_country,rental_city
2005,5,271,EASY GLADIATOR,1,Action,1,7.99,8,12.99,3,Malaysia,Kuching
2005,5,308,FERRIS MOTHER,5,Comedy,1,2.99,2,13.99,1,Chile,Antofagasta
2005,5,40,ARMY FLINTSTONES,6,Documentary,1,3.99,7,22.99,7,United States,Sunnyvale
2005,5,143,CHILL LUCK,7,Drama,1,2.99,8,17.99,5,China,Huai´an
2005,5,413,HEDWIG ALTER,5,Comedy,1,2.99,1,16.99,4,India,Chandrapur
2005,5,269,EARRING INSTINCT,8,Family,1,0.99,1,22.99,5,Mexico,Huejutla de Reyes
2005,5,980,WIZARD COLDBLOODED,12,Music,1,6.99,6,12.99,9,Puerto Rico,Ponce
2005,5,772,SEA VIRGIN,7,Drama,1,3.99,5,24.99,8,China,Qinhuangdao
2005,5,77,BIRDS PERDITION,13,New,1,8.99,9,15.99,4,Argentina,Almirante Brown
2005,5,545,MADNESS ATTACKS,9,Foreign,1,1.99,5,14.99,7,France,Le Mans
2005,5,70,BIKINI BORROWERS,2,Animation,1,6.99,9,26.99,2,Philippines,Cabuyao
2005,5,792,SHREK LICENSE,9,Foreign,1,2.99,7,15.99,3,Russian Federation,Elista
2005,5,775,SEATTLE EXPECATIONS,7,Drama,1,8.99,8,18.99,6,Ukraine,Simferopol
2005,5,534,LOUISIANA HARRY,8,Family,1,0.99,2,18.99,3,Madagascar,Mahajanga
2005,5,609,MUSCLE BRIGHT,16,Travel,1,2.99,4,23.99,5,Japan,Tsuyama
2005,5,109,BUTTERFLY CHOCOLAT,13,New,1,5.99,8,17.99,7,Taiwan,Tanshui
2005,5,927,UPRISING UPTOWN,1,Action,1,6.99,10,16.99,5,Chile,Coquimbo
2005,5,397,HANKY OCTOBER,14,Sci-Fi,1,5.99,8,26.99,3,United States,Greensboro
2005,5,603,MOVIE SHAKESPEARE,8,Family,1,4.99,2,27.99,8,Mexico,Juárez
2005,5,878,TEEN APOLLO,16,Travel,1,4.99,1,25.99,5,French Guiana,Cayenne
2005,5,848,STONE FIRE,16,Travel,1,6.99,9,19.99,1,India,Bijapur
2005,5,349,GANGS PRIDE,2,Animation,1,2.99,1,27.99,4,Russian Federation,Niznekamsk
2005,5,241,DONNIE ALLEY,2,Animation,1,0.99,3,20.99,7,Colombia,Florencia
2005,5,956,WANDA CHAMBER,10,Games,1,4.99,2,23.99,7,Germany,Erlangen
2005,5,56,BAREFOOT MANCHURIAN,1,Action,1,6.99,10,15.99,8,Brazil,Juazeiro do Norte
2005,5,756,SADDLE ANTITRUST,5,Comedy,1,2.99,6,10.99,3,India,Karnal
2005,5,641,ORANGE GRAPES,9,Foreign,1,4.99,8,21.99,5,"Congo, The Democratic Republic of the",Lubumbashi
2005,5,246,DOUBTFIRE LABYRINTH,9,Foreign,1,4.99,1,16.99,5,Greece,Patras
2005,5,370,GORGEOUS BINGO,3,Children,1,5.99,7,26.99,7,India,Amroha
2005,5,585,MOB DUFFEL,7,Drama,1,3.99,7,25.99,6,Chile,Rancagua
2005,5,610,MUSIC BOONDOCK,8,Family,1,0.99,2,17.99,3,Japan,Kanazawa
2005,5,244,DORADO NOTTING,12,Music,1,8.99,9,26.99,4,"Congo, The Democratic Republic of the",Mwene-Ditu
2005,5,42,ARTIST COLDBLOODED,15,Sports,1,6.99,9,10.99,7,Nigeria,Ogbomosho
2005,5,424,HOLOCAUST HIGHBALL,3,Children,1,1.99,7,12.99,5,Germany,Halle/Saale
2005,5,129,CAUSE DATE,6,Documentary,1,6.99,7,16.99,6,Nigeria,Deba Habe
2005,5,621,NETWORK PEAK,8,Family,1,3.99,6,23.99,3,Germany,Witten
2005,5,437,HOUSE DYNAMITE,8,Family,1,2.99,7,13.99,9,Turkey,Kilis
2005,5,902,TRADING PINOCCHIO,15,Sports,1,4.99,3,22.99,3,China,Jining
2005,5,625,NONE SPIKING,14,Sci-Fi,1,0.99,2,18.99,6,Indonesia,Gorontalo
2005,5,624,NIGHTMARE CHILL,10,Games,1,4.99,3,25.99,2,India,Shimoga
2005,5,838,STAGECOACH ARMAGEDDON,1,Action,1,4.99,3,25.99,6,China,Tianjin
2005,5,6,AGENT TRUMAN,9,Foreign,1,5.99,6,17.99,7,Japan,Izumisano
2005,5,561,MASK PEACH,13,New,1,4.99,8,26.99,11,India,Jaipur
2005,5,664,PATRIOT ROMAN,1,Action,1,2.99,4,12.99,4,Brazil,Araçatuba
2005,5,243,DOORS PRESIDENT,2,Animation,1,4.99,1,22.99,9,United States,San Bernardino
2005,5,994,WYOMING STORM,13,New,1,4.99,6,29.99,6,China,Rizhao
2005,5,514,LEBOWSKI SOLDIERS,7,Drama,1,2.99,3,17.99,3,Belarus,Molodetšno
2005,5,738,ROCKETEER MOTHER,9,Foreign,1,0.99,3,27.99,7,United Arab Emirates,Sharja
2005,5,551,MAIDEN HOME,13,New,1,5.99,4,9.99,8,Iran,Sirjan
2005,5,867,SUPER WYOMING,8,Family,1,7.99,8,10.99,3,South Africa,Newcastle
2005,5,588,MODEL FISH,3,Children,1,8.99,8,11.99,8,Tuvalu,Funafuti
2005,5,554,MALKOVICH PET,4,Classics,1,2.99,5,22.99,7,Mexico,El Fuerte
2005,5,583,MISSION ZOOLANDER,2,Animation,1,5.99,4,26.99,5,India,Uttarpara-Kotrung
2005,5,336,FRENCH HOLIDAY,6,Documentary,1,7.99,8,22.99,7,United States,Tallahassee
2005,5,408,HEAD STRANGER,10,Games,1,9.99,9,28.99,2,China,Xi´angtan
2005,5,334,FREDDY STORM,11,Horror,1,5.99,7,21.99,3,Japan,Hiroshima
2005,5,871,SWEDEN SHINING,5,Comedy,1,4.99,5,19.99,5,India,Hoshiarpur
2005,5,865,SUNRISE LEAGUE,2,Animation,1,4.99,2,19.99,5,Japan,Hino
2005,5,309,FEUD FROGMEN,8,Family,1,3.99,9,29.99,4,United Kingdom,Southend-on-Sea
2005,5,393,HALLOWEEN NUTS,6,Documentary,1,2.99,2,19.99,7,United States,Peoria
2005,5,164,COAST RAINBOW,6,Documentary,1,2.99,6,20.99,10,South Africa,Kimberley
2005,5,570,MERMAID INSECTS,15,Sports,1,4.99,5,20.99,6,China,Hami
2005,5,526,LOCK REAR,16,Travel,1,3.99,8,10.99,2,Cambodia,Battambang
2005,5,210,DARKO DORADO,1,Action,1,9.99,8,13.99,4,India,Bhilwara
2005,5,906,TRAMP OTHERS,5,Comedy,1,5.99,9,27.99,6,French Polynesia,Papeete
2005,5,875,TALENTED HOMICIDE,15,Sports,1,0.99,2,9.99,5,Venezuela,Valencia
2005,5,727,RESURRECTION SILVERADO,8,Family,1,0.99,1,12.99,5,Bolivia,El Alto
2005,5,505,LABYRINTH LEAGUE,3,Children,1,2.99,2,24.99,6,Philippines,Tanza
2005,5,305,FATAL HAUNTED,13,New,1,2.99,4,24.99,6,Belarus,Molodetšno
2005,5,941,VIDEOTAPE ARSENIC,10,Games,1,9.99,9,10.99,5,United States,Citrus Heights
2005,5,355,GHOSTBUSTERS ELF,2,Animation,1,0.99,1,18.99,1,China,Shenzhen
2005,5,396,HANGING DEEP,7,Drama,1,4.99,5,18.99,7,Indonesia,Lhokseumawe
2005,5,641,ORANGE GRAPES,9,Foreign,1,0.99,1,21.99,5,Iran,Arak
2005,5,604,MULAN MOON,5,Comedy,1,4.99,8,10.99,5,Oman,Masqat
2005,5,739,ROCKY WAR,7,Drama,1,5.99,5,17.99,3,United States,Grand Prairie
2005,5,953,WAIT CIDER,2,Animation,1,0.99,2,9.99,9,North Korea,Pyongyang
2005,5,869,SUSPECTS QUILLS,1,Action,1,5.99,7,22.99,8,Japan,Ueda
2005,5,447,ICE CROSSING,10,Games,1,2.99,5,28.99,6,United Arab Emirates,Abu Dhabi
2005,5,28,ANTHEM LUKE,5,Comedy,1,4.99,5,16.99,2,India,Uluberia
2005,5,628,NORTHWEST POLISH,15,Sports,1,2.99,3,24.99,8,United States,Manchester
2005,5,966,WEDDING APOLLO,6,Documentary,1,0.99,3,14.99,10,Nigeria,Ikerre
2005,5,418,HOBBIT ALIEN,7,Drama,1,0.99,2,27.99,8,Israel,Ashdod
2005,5,255,DRIVING POLISH,12,Music,1,4.99,2,21.99,7,India,Nagaon
2005,5,764,SATURDAY LAMBS,15,Sports,1,8.99,7,28.99,9,China,Jining
2005,5,1,ACADEMY DINOSAUR,6,Documentary,1,0.99,4,20.99,10,Mexico,Celaya
2005,5,504,KWAI HOMEWARD,7,Drama,1,0.99,5,25.99,5,Japan,Urawa
2005,5,932,VALLEY PACKER,5,Comedy,1,0.99,1,21.99,4,Paraguay,San Lorenzo
2005,5,182,CONTROL ANTHEM,5,Comedy,1,4.99,4,9.99,3,Russian Federation,Dzerzinsk
2005,5,634,ODDS BOOGIE,8,Family,1,2.99,8,14.99,5,India,Chandrapur
2005,5,79,BLADE POLISH,7,Drama,1,3.99,8,10.99,5,Egypt,Qalyub
2005,5,753,RUSH GOODFELLAS,8,Family,1,0.99,3,20.99,5,Italy,Bergamo
2005,5,275,EGYPT TENENBAUMS,11,Horror,1,5.99,8,11.99,5,Cameroon,Yaoundé
2005,5,209,DARKNESS WAR,7,Drama,1,2.99,5,24.99,2,India,Vijayawada
2005,5,735,ROBBERS JOON,3,Children,1,4.99,9,26.99,5,Morocco,Salé
2005,5,273,EFFECT GLADIATOR,8,Family,1,3.99,9,14.99,7,Russian Federation,Kolpino
2005,5,891,TIMBERLAND SKY,4,Classics,1,5.99,8,13.99,4,Russian Federation,Kamyšin
2005,5,360,GLASS DYING,1,Action,1,1.99,5,24.99,4,Chile,Rancagua
2005,5,966,WEDDING APOLLO,6,Documentary,1,6.99,9,14.99,10,Japan,Onomichi
2005,5,394,HAMLET WISDOM,14,Sci-Fi,1,3.99,8,21.99,5,Malaysia,Sungai Petani
2005,5,702,PULP BEVERLY,11,Horror,1,4.99,6,12.99,7,Indonesia,Pangkal Pinang
2005,5,661,PAST SUICIDES,9,Foreign,1,5.99,6,17.99,6,India,Udaipur
2005,5,484,JERK PAYCHECK,4,Classics,1,2.99,2,13.99,8,Japan,Nagareyama
2005,5,759,SALUTE APOLLO,13,New,1,4.99,6,29.99,4,Gambia,Banjul
2005,5,385,GROUNDHOG UNCUT,5,Comedy,1,6.99,8,26.99,7,Algeria,Skikda
2005,5,603,MOVIE SHAKESPEARE,8,Family,1,4.99,4,27.99,8,Philippines,Cabuyao
2005,5,949,VOLCANO TEXAS,10,Games,1,0.99,4,27.99,5,Brazil,Luziânia
2005,5,213,DATE SPEED,8,Family,1,3.99,7,19.99,4,Finland,Oulu
2005,5,202,DADDY PITTSBURGH,5,Comedy,1,5.99,6,26.99,5,Philippines,Cabuyao
2005,5,344,FURY MURDER,3,Children,1,0.99,3,28.99,4,Yemen,Taizz
2005,5,285,ENGLISH BULWORTH,14,Sci-Fi,1,0.99,3,18.99,5,South Africa,Klerksdorp
2005,5,589,MODERN DORADO,6,Documentary,1,2.99,5,20.99,5,Indonesia,Pontianak
2005,5,96,BREAKING HOME,13,New,1,2.99,3,21.99,6,India,Munger (Monghyr)
2005,5,151,CINCINATTI WHISPERER,14,Sci-Fi,1,8.99,9,26.99,4,Indonesia,Madiun
2005,5,823,SOUTH WAIT,1,Action,1,4.99,6,21.99,2,Russian Federation,Niznekamsk
2005,5,474,JADE BUNCH,15,Sports,1,2.99,5,21.99,8,China,Changzhou
2005,5,58,BEACH HEARTBREAKERS,6,Documentary,1,2.99,5,16.99,7,Argentina,Almirante Brown
2005,5,30,ANYTHING SAVANNAH,11,Horror,1,2.99,1,27.99,3,Germany,Halle/Saale
2005,5,412,HEAVYWEIGHTS BEAST,6,Documentary,1,5.99,7,25.99,5,India,Karnal
2005,5,164,COAST RAINBOW,6,Documentary,1,0.99,4,20.99,10,Mexico,Cuernavaca
2005,5,228,DETECTIVE VISION,4,Classics,1,0.99,2,16.99,3,United States,Lancaster
2005,5,912,TROJAN TOMORROW,14,Sci-Fi,1,2.99,1,9.99,8,Brazil,São Bernardo do Campo
2005,5,367,GOLDMINE TYCOON,14,Sci-Fi,1,0.99,6,20.99,7,China,Laohekou
2005,5,120,CARIBBEAN LIBERTY,15,Sports,1,4.99,2,16.99,8,Turkey,Usak
2005,5,57,BASIC EASY,16,Travel,1,2.99,4,18.99,6,China,Tianjin
2005,5,471,ISLAND EXORCIST,4,Classics,1,2.99,2,23.99,3,Russian Federation,Moscow
2005,5,101,BROTHERHOOD BLANKET,6,Documentary,1,0.99,3,26.99,5,Brazil,Santo André
2005,5,868,SUPERFLY TRIP,16,Travel,1,0.99,2,27.99,7,China,Shanwei
2005,5,285,ENGLISH BULWORTH,14,Sci-Fi,1,0.99,3,18.99,5,China,Jinchang
2005,5,891,TIMBERLAND SKY,4,Classics,1,6.99,9,13.99,4,China,Yantai
2005,5,462,INSIDER ARIZONA,12,Music,1,2.99,3,17.99,9,Anguilla,South Hill
2005,5,240,DOLLS RAGE,14,Sci-Fi,1,2.99,4,10.99,1,Russian Federation,Lipetsk
2005,5,314,FIGHT JAWBREAKER,2,Animation,1,0.99,1,13.99,3,Mexico,Atlixco
2005,5,797,SILENCE KANE,12,Music,1,0.99,6,23.99,4,Tanzania,Zanzibar
2005,5,873,SWEETHEARTS SUSPECTS,3,Children,1,3.99,6,13.99,5,Indonesia,Pontianak
2005,5,314,FIGHT JAWBREAKER,2,Animation,1,4.99,7,13.99,3,Philippines,Cavite
2005,5,307,FELLOWSHIP AUTUMN,16,Travel,1,4.99,2,9.99,7,"Congo, The Democratic Republic of the",Mwene-Ditu
2005,5,770,SCISSORHANDS SLUMS,9,Foreign,1,4.99,7,13.99,5,Brazil,Angra dos Reis
2005,5,228,DETECTIVE VISION,4,Classics,1,0.99,4,16.99,3,Argentina,Vicente López
2005,5,809,SLIPPER FIDELITY,15,Sports,1,0.99,1,14.99,7,Peru,Callao
2005,5,517,LESSON CLEOPATRA,15,Sports,1,0.99,2,28.99,12,Russian Federation,Jaroslavl
2005,5,487,JINGLE SAGEBRUSH,4,Classics,1,4.99,2,29.99,2,Ukraine,Šostka
2005,5,673,PERSONAL LADYBUGS,12,Music,1,5.99,8,19.99,9,China,Laiwu
2005,5,552,MAJESTIC FLOATS,6,Documentary,1,1.99,6,15.99,5,Brazil,Araçatuba
2005,5,135,CHANCE RESURRECTION,15,Sports,1,6.99,7,22.99,6,China,Zalantun
2005,5,654,PANKY SUBMARINE,10,Games,1,8.99,8,19.99,8,Brazil,Maringá
2005,5,254,DRIVER ANNIE,15,Sports,1,3.99,5,11.99,8,Mexico,Hidalgo
2005,5,387,GUN BONNIE,10,Games,1,0.99,6,27.99,5,Nigeria,Benin City
2005,5,618,NECKLACE OUTBREAK,7,Drama,1,6.99,9,21.99,8,France,Toulouse
2005,5,331,FORWARD TEMPLE,10,Games,1,3.99,7,25.99,3,United States,Compton
2005,5,245,DOUBLE WRATH,2,Animation,1,5.99,9,28.99,8,Philippines,Santa Rosa
2005,5,366,GOLDFINGER SENSIBILITY,7,Drama,1,6.99,9,29.99,4,Mexico,Valle de Santiago
2005,5,735,ROBBERS JOON,3,Children,1,2.99,4,26.99,5,Israel,Tel Aviv-Jaffa
2005,5,25,ANGELS LIFE,13,New,1,8.99,9,15.99,9,Oman,Salala
2005,5,417,HILLS NEIGHBORS,1,Action,1,4.99,9,29.99,6,Tanzania,Tabora
2005,5,984,WONDERFUL DROP,9,Foreign,1,8.99,9,20.99,4,Azerbaijan,Sumqayit
2005,5,248,DOZEN LION,6,Documentary,1,4.99,2,20.99,6,Russian Federation,Moscow
2005,5,951,VOYAGE LEGALLY,4,Classics,1,0.99,3,28.99,5,Japan,Akishima
2005,5,738,ROCKETEER MOTHER,9,Foreign,1,5.99,8,27.99,7,Brazil,Maringá
2005,5,732,RINGS HEARTBREAKERS,1,Action,1,1.99,6,17.99,11,Greece,Athenai
2005,5,941,VIDEOTAPE ARSENIC,10,Games,1,4.99,3,10.99,5,China,Lengshuijiang
2005,5,391,HALF OUTFIELD,8,Family,1,5.99,9,25.99,6,Italy,Udine
2005,5,926,UNTOUCHABLES SUNRISE,6,Documentary,1,6.99,9,11.99,5,China,Tianjin
2005,5,78,BLACKOUT PRIVATE,2,Animation,1,2.99,6,12.99,5,Mexico,San Felipe del Progreso
2005,5,973,WIFE TURN,6,Documentary,1,4.99,2,27.99,6,Brazil,Sorocaba
2005,5,346,GALAXY SWEETHEARTS,4,Classics,1,4.99,3,13.99,3,Japan,Iwakuni
2005,5,319,FISH OPUS,14,Sci-Fi,1,2.99,3,22.99,2,India,Valparai
2005,5,439,HUNCHBACK IMPOSSIBLE,7,Drama,1,8.99,8,28.99,2,Japan,Kanazawa
2005,5,158,CLONES PINOCCHIO,12,Music,1,2.99,5,16.99,5,Indonesia,Ciomas
2005,5,382,GRIT CLOCKWORK,10,Games,1,0.99,3,21.99,3,Spain,Donostia-San Sebastián
2005,5,426,HOME PITY,12,Music,1,4.99,7,15.99,6,Japan,Koriyama
2005,5,850,STORY SIDE,1,Action,1,2.99,9,27.99,5,Mexico,Torreón
2005,5,586,MOCKINGBIRD HOLLYWOOD,1,Action,1,3.99,7,27.99,3,Mexico,Coacalco de Berriozábal
2005,5,540,LUCKY FLYING,12,Music,1,3.99,8,10.99,10,Turkey,Batman
2005,5,296,EXPRESS LONELY,14,Sci-Fi,1,6.99,9,23.99,8,Mexico,Coacalco de Berriozábal
2005,5,45,ATTRACTION NEWTON,13,New,1,4.99,2,14.99,4,Colombia,Sincelejo
2005,5,656,PAPI NECKLACE,16,Travel,1,0.99,3,9.99,3,Russian Federation,Smolensk
2005,5,967,WEEKEND PERSONAL,14,Sci-Fi,1,2.99,2,26.99,10,India,Bhimavaram
2005,5,767,SCALAWAG DUCK,12,Music,1,4.99,3,13.99,5,Mexico,Cuernavaca
2005,5,735,ROBBERS JOON,3,Children,1,3.99,8,26.99,5,Mexico,Mexicali
2005,5,370,GORGEOUS BINGO,3,Children,1,4.99,6,26.99,7,Brazil,Goiânia
2005,5,516,LEGEND JEDI,12,Music,1,0.99,6,18.99,4,India,Parbhani
2005,5,736,ROBBERY BRIGHT,8,Family,1,6.99,10,21.99,2,Peru,Huánuco
2005,5,130,CELEBRITY HORN,1,Action,1,0.99,2,24.99,4,India,Bijapur
2005,5,921,UNCUT SUICIDES,12,Music,1,2.99,1,29.99,7,Japan,Iwaki
2005,5,450,IDOLS SNATCHERS,3,Children,1,2.99,5,29.99,8,Russian Federation,Nabereznyje Tšelny
2005,5,502,KNOCK WARLOCK,5,Comedy,1,5.99,7,21.99,6,Mexico,Guadalajara
2005,5,181,CONTACT ANONYMOUS,16,Travel,1,3.99,8,10.99,5,Bangladesh,Tangail
2005,5,290,EVERYONE CRAFT,9,Foreign,1,0.99,3,29.99,5,Kenya,Kisumu
2005,5,4,AFFAIR PREJUDICE,11,Horror,1,3.99,6,26.99,5,Philippines,Tuguegarao
2005,5,388,GUNFIGHT MOON,5,Comedy,1,0.99,2,16.99,4,China,Tongliao
2005,5,75,BIRD INDEPENDENCE,16,Travel,1,4.99,5,14.99,2,Lithuania,Vilnius
2005,5,583,MISSION ZOOLANDER,2,Animation,1,9.99,8,26.99,5,Saudi Arabia,Abha
2005,5,975,WILLOW TRACY,8,Family,1,5.99,9,22.99,2,China,Yuncheng
2005,5,352,GATHERING CALENDAR,10,Games,1,4.99,8,22.99,3,United States,Joliet
2005,5,629,NOTORIOUS REUNION,6,Documentary,1,0.99,4,9.99,2,India,Bhilwara
2005,5,295,EXPENDABLE STALLION,6,Documentary,1,0.99,2,14.99,4,Angola,Benguela
2005,5,174,CONFIDENTIAL INTERVIEW,12,Music,1,7.99,9,13.99,2,Tuvalu,Funafuti
2005,5,322,FLATLINERS KILLER,15,Sports,1,2.99,4,29.99,9,India,Karnal
2005,5,554,MALKOVICH PET,4,Classics,1,2.99,1,22.99,7,Austria,Linz
2005,5,535,LOVE SUICIDES,11,Horror,1,1.99,7,21.99,4,Morocco,Beni-Mellal
2005,5,531,LOSE INCH,9,Foreign,1,3.99,6,18.99,4,Israel,Tel Aviv-Jaffa
2005,5,93,BRANNIGAN SUNRISE,13,New,1,4.99,4,27.99,2,Lithuania,Vilnius
2005,5,447,ICE CROSSING,10,Games,1,6.99,9,28.99,6,India,Uttarpara-Kotrung
2005,5,457,INDEPENDENCE HOTEL,6,Documentary,1,3.99,8,21.99,9,Tanzania,Zanzibar
2005,5,15,ALIEN CENTER,9,Foreign,1,2.99,3,10.99,6,Argentina,Escobar
2005,5,908,TRAP GUYS,9,Foreign,1,6.99,5,11.99,7,China,Sanya
2005,5,330,FORRESTER COMANCHEROS,2,Animation,1,4.99,1,22.99,3,India,Jhansi
2005,5,684,PIZZA JUMANJI,10,Games,1,2.99,2,11.99,5,Egypt,Mit Ghamr
2005,5,522,LIFE TWISTED,5,Comedy,1,2.99,1,9.99,8,Tuvalu,Funafuti
2005,5,396,HANGING DEEP,7,Drama,1,4.99,1,18.99,7,Brazil,Bagé
2005,5,826,SPEED SUIT,16,Travel,1,4.99,0,19.99,6,China,Leshan
2005,5,86,BOOGIE AMELIE,12,Music,1,4.99,6,11.99,6,China,Jinchang
2005,5,422,HOLLOW JEOPARDY,14,Sci-Fi,1,4.99,3,25.99,2,Canada,Gatineau
2005,5,771,SCORPION APOLLO,7,Drama,1,4.99,2,23.99,8,India,Pathankot
2005,5,293,EXORCIST STING,15,Sports,1,2.99,1,17.99,5,Germany,Mannheim
2005,5,435,HOTEL HAPPINESS,9,Foreign,1,4.99,0,28.99,4,Cambodia,Phnom Penh
2005,5,40,ARMY FLINTSTONES,6,Documentary,1,0.99,2,22.99,7,Poland,Lublin
2005,5,403,HARRY IDAHO,7,Drama,1,4.99,5,18.99,6,China,Daxian
2005,5,226,DESTINY SATURDAY,13,New,1,4.99,1,20.99,7,United States,Cape Coral
2005,5,388,GUNFIGHT MOON,5,Comedy,1,2.99,7,16.99,4,French Polynesia,Papeete
2005,5,578,MILLION ACE,4,Classics,1,6.99,6,16.99,5,Pakistan,Mardan
2005,5,101,BROTHERHOOD BLANKET,6,Documentary,1,0.99,2,26.99,5,India,Tambaram
2005,5,519,LIBERTY MAGNIFICENT,15,Sports,1,7.99,8,27.99,7,Vietnam,Haiphong
2005,5,982,WOMEN DORADO,1,Action,1,0.99,3,23.99,5,South Africa,Soshanguve
2005,5,131,CENTER DINOSAUR,4,Classics,1,4.99,2,12.99,4,France,Le Mans
2005,5,688,POLISH BROOKLYN,3,Children,1,0.99,3,12.99,10,Russian Federation,Kirovo-Tšepetsk
2005,5,659,PARK CITIZEN,1,Action,1,4.99,0,14.99,6,Mexico,Valle de Santiago
2005,5,452,ILLUSION AMELIE,9,Foreign,1,0.99,2,15.99,7,India,Udaipur
2005,5,15,ALIEN CENTER,9,Foreign,1,2.99,1,10.99,6,Venezuela,Caracas
2005,5,145,CHISUM BEHAVIOR,8,Family,1,7.99,8,25.99,4,Spain,Ourense (Orense)
2005,5,790,SHOOTIST SUPERFLY,7,Drama,1,0.99,5,22.99,3,India,Pudukkottai
2005,5,910,TREATMENT JEKYLL,7,Drama,1,5.99,8,19.99,5,Philippines,Ozamis
2005,5,748,RUGRATS SHAKESPEARE,1,Action,1,0.99,3,16.99,6,Japan,Urawa
2005,5,945,VIRGINIAN PLUTO,6,Documentary,2,1.98,3.5,22.99,8,Venezuela,Cumaná
2005,5,838,STAGECOACH ARMAGEDDON,1,Action,1,5.99,6,25.99,6,India,Patiala
2005,5,470,ISHTAR ROCKETEER,2,Animation,1,8.99,8,24.99,4,India,Uttarpara-Kotrung
2005,5,50,BAKED CLEOPATRA,8,Family,1,2.99,1,20.99,1,Japan,Okayama
2005,5,369,GOODFELLAS SALUTE,14,Sci-Fi,1,8.99,8,22.99,8,Peru,Sullana
2005,5,739,ROCKY WAR,7,Drama,1,7.99,7,17.99,3,China,Enshi
2005,5,949,VOLCANO TEXAS,10,Games,1,1.99,7,27.99,5,United States,Dallas
2005,5,52,BALLROOM MOCKINGBIRD,9,Foreign,1,0.99,1,29.99,7,India,Valparai
2005,5,891,TIMBERLAND SKY,4,Classics,1,0.99,2,13.99,4,Turkey,Gaziantep
2005,5,778,SECRETS PARADISE,8,Family,1,7.99,6,24.99,6,South Korea,Uijongbu
2005,5,842,STATE WASTELAND,10,Games,1,5.99,7,13.99,7,Israel,Tel Aviv-Jaffa
2005,5,524,LION UNCUT,5,Comedy,1,0.99,0,13.99,3,Brazil,Vitória de Santo Antão
2005,5,702,PULP BEVERLY,11,Horror,1,2.99,3,12.99,7,United States,Manchester
2005,5,415,HIGH ENCINO,11,Horror,1,2.99,3,23.99,7,China,Hohhot
2005,5,428,HOMICIDE PEACH,8,Family,1,2.99,3,21.99,8,Pakistan,Mandi Bahauddin
2005,5,395,HANDICAP BOONDOCK,1,Action,1,5.99,9,28.99,7,United States,Citrus Heights
2005,5,304,FARGO GANDHI,3,Children,1,2.99,2,28.99,5,Sri Lanka,Jaffna
2005,5,59,BEAR GRACELAND,3,Children,1,3.99,5,20.99,3,China,Pingxiang
2005,5,361,GLEAMING JAWBREAKER,15,Sports,1,3.99,6,25.99,8,Argentina,Almirante Brown
2005,5,575,MIDSUMMER GROUNDHOG,6,Documentary,1,4.99,2,27.99,2,Spain,Ourense (Orense)
2005,5,733,RIVER OUTLAW,15,Sports,1,0.99,4,29.99,4,Saudi Arabia,Tabuk
2005,5,247,DOWNHILL ENOUGH,5,Comedy,1,0.99,1,19.99,4,Ecuador,Loja
2005,5,613,MYSTIC TRUMAN,5,Comedy,1,0.99,5,19.99,4,Colombia,Dos Quebradas
2005,5,938,VELVET TERMINATOR,5,Comedy,1,5.99,4,14.99,9,Angola,Benguela
2005,5,220,DEER VIRGINIAN,12,Music,1,4.99,9,13.99,3,Netherlands,´s-Hertogenbosch
2005,5,915,TRUMAN CRAZY,1,Action,1,4.99,3,9.99,6,Brazil,Angra dos Reis
2005,5,649,OZ LIAISONS,2,Animation,1,4.99,6,14.99,11,China,Zaoyang
2005,5,680,PINOCCHIO SIMON,5,Comedy,1,8.99,8,21.99,11,Israel,Bat Yam
2005,5,489,JUGGLER HARDLY,2,Animation,1,1.99,5,14.99,9,China,Enshi
2005,5,751,RUNAWAY TENENBAUMS,13,New,1,0.99,2,17.99,3,Israel,Tel Aviv-Jaffa
2005,5,730,RIDGEMONT SUBMARINE,13,New,1,6.99,9,28.99,5,Egypt,Shubra al-Khayma
2005,5,363,GO PURPLE,12,Music,1,2.99,5,12.99,3,Chad,NDjamna
2005,5,971,WHALE BIKINI,9,Foreign,1,6.99,6,11.99,5,Philippines,Tuguegarao
2005,5,116,CANDIDATE PERDITION,4,Classics,1,7.99,9,10.99,4,Turkey,Sultanbeyli
2005,5,650,PACIFIC AMISTAD,6,Documentary,1,6.99,9,27.99,8,Russian Federation,Kursk
2005,5,242,DOOM DANCING,5,Comedy,1,3.99,7,13.99,8,Japan,Iwakuni
2005,5,109,BUTTERFLY CHOCOLAT,13,New,1,1.99,4,17.99,7,Pakistan,Mardan
2005,5,448,IDAHO LOVE,13,New,1,8.99,9,25.99,6,Indonesia,Pontianak
2005,5,810,SLUMS DUCK,8,Family,1,3.99,8,21.99,3,Indonesia,Surakarta
2005,5,395,HANDICAP BOONDOCK,1,Action,1,1.99,5,28.99,7,Austria,Linz
2005,5,793,SHRUNK DIVINE,1,Action,1,5.99,9,14.99,4,South Africa,Newcastle
2005,5,686,PLUTO OLEANDER,13,New,1,4.99,5,9.99,7,Israel,Bat Yam
2005,5,5,AFRICAN EGG,8,Family,1,3.99,7,22.99,5,Russian Federation,Ivanovo
2005,5,298,EYES DRIVING,14,Sci-Fi,1,3.99,5,13.99,5,Algeria,Skikda
